date,ticker,direction,score,confidence,price_at_rec,entry_stock,stop_stock,tp1_stock,tp2_stock,tp3_stock,expiry,premium,strike,iv,dte_num,rec_kind,entry_chased,setup_pct,wait_tier,scanned_at,premium_quality,premium_quality_note,bs_fair_price,opt_bid,opt_ask,spread_pct,oi,tp1_rr_live,chase_pct,spy_regime,rec_note,telegram_sent,telegram_sent_at,telegram_kind,entry_hit,entry_hit_date,exit_date,exit_stock,exit_premium,exit_premium_source,status,result_pct,option_pnl_pct,days_to_entry,days_held,mfe_pct,mae_pct,hold_expiry_pct,expiry_premium,expiry_premium_source,option_pnl_expiry_pct,data_quality,data_quality_note
2026-08-14,SMCI,CALL,20,84,$39.49,39.49,38.75,40.6,42.31,44.89,2026-08-21,2.13,39.0,0.8213,7.0,BUY,False,99.0,FIRE,2026-08-14 14:56 UTC,market,mid سوق (Bid/Ask) · BS≈$2.06,2.06,2.07,2.19,0.0548,10438.0,1.5,0.0,BULL,Entry تحقق + الاتجاه والزخم مناسبان,True,2026-08-14T14:58:48Z,BUY,True,2026-08-14,2026-08-17,38.75,1.07,market,stop_hit,-1.87,-49.77,0.0,3.0,2.81,4.39,,1.07,market,-49.77,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-14,DRAM,CALL,15,65,57.83,57.83,56.43,59.22,61.36,65.33,2026-08-21,2.11,58.0,0.6406,7.0,WAIT_HOT,False,78.0,HOT,2026-08-14 14:56 UTC,market,mid سوق (Bid/Ask) · BS≈$1.99,1.99,2.01,2.21,0.0905,9043.0,1.0,0.0,BULL,انتظر تأكيد الاختراق · الشروط ≈78% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-14T14:58:48Z,WAIT_HOT,True,2026-08-14,2026-08-17,59.22,4.0,market,tp1_hit,2.4,89.57,0.0,3.0,6.45,2.23,,4.0,market,89.57,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-14,UMAC,CALL,25,94,34.21,33.53,28.9,34.93,37.31,40.28,2026-08-21,1.93,35.0,1.1377,7.0,WAIT_HOT,True,99.0,FIRE,2026-08-14 19:56 UTC,market,mid سوق (Bid/Ask) · BS≈$1.82,1.82,1.85,2.0,0.075,1580.0,0.1,2.03,BULL,مطاردة >0.8% — السعر تجاوز Entry ($33.53) وR:R الحي 1:0.1 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:0.6) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-14T15:13:04Z,WAIT_HOT,True,2026-08-14,,,,,open,,,0.0,3.0,4.16,12.47,,0.76,market,-60.62,open,صفقة مفتوحة — خارج نسب الإغلاق
2026-08-14,CAPR,CALL,17,64,6.44,6.44,6.2,6.78,7.22,7.85,2026-08-21,1.25,6.0,2.7734,7.0,WAIT_HOT,False,77.0,HOT,2026-08-14 15:36 UTC,market,mid سوق (Bid/Ask) · BS≈$1.19,1.19,1.15,1.35,0.1481,1920.0,1.4,0.0,BULL,سبريد مرتفع (14.8%) — الحد 10% · الشروط ≈77% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-14T15:37:50Z,WAIT_HOT,True,2026-08-14,2026-08-17,6.78,1.7,market,tp1_hit,5.28,36.0,0.0,3.0,26.55,6.21,,1.7,market,36.0,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-14,MP,CALL,22,88,60.22,59.02,55.63,61.11,63.89,67.36,2026-08-21,2.6,60.0,0.7148,7.0,WAIT_HOT,True,99.0,FIRE,2026-08-14 16:57 UTC,market,mid سوق (Bid/Ask) · BS≈$2.51,2.51,2.52,2.68,0.0597,3522.0,0.2,2.03,BULL,مطاردة >0.8% — السعر تجاوز Entry ($59.02) وR:R الحي 1:0.2 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:0.8) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-14T16:15:00Z,WAIT_HOT,True,2026-08-14,,,,,open,,,0.0,3.0,3.54,4.88,,0.82,market,-68.46,open,صفقة مفتوحة — خارج نسب الإغلاق
2026-08-17,SPY,CALL,16,68,$775.58,775.58,770.47,778.8,784.92,792.56,2026-08-21,2.46,779.0,0.0078,4.0,WAIT_HOT,False,84.0,HOT,2026-08-17 13:46 UTC,estimate,Bid/Ask صفر — تقدير من Last فقط,11.55,2.39,2.53,0.0553,6400.0,0.6,0.0,BULL,سعر عقد (estimate) — Bid/Ask صفر — تقدير من Last فقط · الشروط ≈84% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),False,,,True,2026-08-17,,,,,open,,,0.0,0.0,0.15,0.08,,1.71,market,-30.49,open,صفقة مفتوحة — خارج نسب الإغلاق
2026-08-17,SMCI,CALL,22,91,$38.02,38.02,37.37,38.92,39.82,40.98,2026-08-21,1.66,38.0,0.9551,4.0,BUY,False,99.0,FIRE,2026-08-17 14:50 UTC,market,mid سوق (Bid/Ask) · BS≈$1.53,1.53,1.61,1.71,0.0585,6782.0,1.4,0.0,BULL,الاتجاه والزخم والسيولة مناسبة,True,2026-08-17T14:52:12Z,BUY,True,2026-08-17,,,,,open,,,0.0,0.0,3.92,0.7,,1.5,market,-9.64,open,صفقة مفتوحة — خارج نسب الإغلاق
2026-08-17,SMCX,CALL,14,64,12.66,12.66,12.29,13.18,13.8,14.58,2026-08-21,1.95,13.0,3.2695,4.0,WAIT_HOT,False,86.0,HOT,2026-08-17 13:46 UTC,market,mid سوق (Bid/Ask) · BS≈$1.58,1.58,1.95,1.95,0.0,399.0,1.4,0.0,BULL,سيولة ضعيفة — راقب · الشروط ≈86% — جاهز لدخول يدوي عند لمس Entry (ليست BUY تلقائي),True,2026-08-17T13:48:15Z,WAIT_HOT,True,2026-08-17,,,,,open,,,0.0,0.0,9.0,0.47,,0.93,market,-52.31,open,صفقة مفتوحة — خارج نسب الإغلاق
2026-08-17,SNXX,CALL,22,85,18.86,18.48,16.99,19.35,20.28,22.77,2026-08-21,1.42,19.0,1.6816,4.0,WAIT_HOT,True,99.0,FIRE,2026-08-17 14:22 UTC,market,mid سوق (Bid/Ask) · BS≈$1.26,1.26,1.4,1.45,0.0345,1250.0,0.3,2.06,BULL,مطاردة >0.8% — السعر تجاوز Entry ($18.48) وR:R الحي 1:0.3 — ادخل عند رجوع Entry · مطاردة 2.1% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:0.8) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-17T14:16:43Z,WAIT_HOT,True,2026-08-17,2026-08-17,19.35,1.7,market,tp1_hit,4.71,19.72,0.0,0.0,6.22,6.06,,1.7,market,19.72,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-17,KORU,CALL,19,78,24.13,23.65,22.59,24.53,26.36,28.88,2026-08-21,1.7,24.0,1.4512,4.0,WAIT_HOT,True,99.0,FIRE,2026-08-17 14:22 UTC,market,mid سوق (Bid/Ask) · BS≈$1.53,1.53,1.65,1.75,0.0571,5033.0,0.3,2.03,BULL,مطاردة >0.8% — السعر تجاوز Entry ($23.65) وR:R الحي 1:0.3 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:1.4) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-17T14:16:44Z,WAIT_HOT,True,2026-08-17,2026-08-17,24.53,1.87,market,tp1_hit,3.72,10.0,0.0,0.0,5.2,2.88,,1.87,market,10.0,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-17,SNDU,CALL,13,55,29.6,29.01,26.72,30.37,32.23,36.13,2026-08-21,2.05,30.0,1.6309,4.0,WAIT_HOT,True,87.0,HOT,2026-08-17 14:15 UTC,market,mid سوق (Bid/Ask) · BS≈$1.84,1.84,1.9,2.2,0.1364,539.0,0.3,2.03,BULL,مطاردة >0.8% — السعر تجاوز Entry ($29.01) وR:R الحي 1:0.3 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈87% · زخم قوي محتمل (مجال TP2 R:R حي 1:0.9) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-17T14:16:44Z,WAIT_HOT,True,2026-08-17,,,,,open,,,0.0,0.0,5.34,6.89,,2.4,market,17.07,open,صفقة مفتوحة — خارج نسب الإغلاق
2026-08-17,SPY,CALL,18,78,$775.33,772.0,770.08,778.8,784.94,792.61,2026-08-21,2.64,777.0,0.0939,4.0,WAIT_HOT,False,99.0,FIRE,2026-08-17 14:50 UTC,market,mid سوق (Bid/Ask) · BS≈$2.47,2.47,2.63,2.65,0.0075,10133.0,0.7,0.0,BULL,R:R الحي 1:0.7 ضعيف — انتظر رجوع قرب Entry · الشروط ≈99% — جاهز لدخول يدوي عند Entry/تراجع (ليست BUY تلقائي؛ شبه مكتملة),True,2026-08-17T14:24:09Z,WAIT_HOT,True,2026-08-17,,,,,open,,,0.0,0.0,0.62,0.0,,2.55,market,-3.41,open,صفقة مفتوحة — خارج نسب الإغلاق
2026-08-17,SMCI,CALL,23,94,$38.59,38.59,37.81,39.51,40.6,42.31,2026-08-21,1.17,39.0,0.7627,4.0,WAIT_HOT,False,93.0,FIRE,2026-08-17 14:22 UTC,market,mid سوق (Bid/Ask) · BS≈$1.05,1.05,1.16,1.18,0.0169,9933.0,1.2,0.0,BULL,انتظر تأكيد الاختراق · الشروط ≈93% — جاهز لدخول يدوي عند Entry/تراجع (ليست BUY تلقائي؛ شبه مكتملة),True,2026-08-17T14:24:09Z,WAIT_HOT,True,2026-08-17,,,,,open,,,0.0,0.0,2.38,2.16,,1.07,market,-8.55,open,صفقة مفتوحة — خارج نسب الإغلاق
2026-08-17,SNDU,CALL,15,62,29.31,28.72,26.72,30.08,32.23,36.13,2026-08-21,2.42,29.0,1.6641,4.0,WAIT_HOT,True,87.0,HOT,2026-08-17 14:22 UTC,market,mid سوق (Bid/Ask) · BS≈$2.19,2.19,2.35,2.5,0.06,107.0,0.3,2.05,BULL,مطاردة >0.8% — السعر تجاوز Entry ($28.72) وR:R الحي 1:0.3 — ادخل عند رجوع Entry · مطاردة 2.1% — الشروط ≈87% · زخم قوي محتمل (مجال TP2 R:R حي 1:1.1) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-17T14:24:10Z,WAIT_HOT,True,2026-08-17,2026-08-17,30.08,2.65,market,tp1_hit,4.74,9.5,0.0,0.0,6.41,5.95,,2.65,market,9.5,reliable,دخول + سعر سوق/ذاتي + بدون تناقض
2026-08-17,NVDA,CALL,20,84,$226.92,226.92,224.04,233.49,238.75,245.32,2026-08-21,2.83,227.5,0.3159,4.0,BUY,False,99.0,FIRE,2026-08-17 14:50 UTC,market,mid سوق (Bid/Ask) · BS≈$2.78,2.78,2.82,2.85,0.0105,75659.0,2.3,0.0,BULL,Entry تحقق + الاتجاه والزخم مناسبان,True,2026-08-17T14:52:13Z,BUY,True,2026-08-17,,,,,open,,,0.0,0.0,0.13,0.83,,2.78,market,-1.77,open,صفقة مفتوحة — خارج نسب الإغلاق
2026-08-17,LUNR,CALL,25,94,20.19,19.79,19.27,20.47,21.7,23.24,2026-08-21,1.17,20.0,1.0977,4.0,WAIT_HOT,True,99.0,FIRE,2026-08-17 14:50 UTC,market,mid سوق (Bid/Ask) · BS≈$1.02,1.02,1.16,1.18,0.0169,3849.0,0.3,2.02,BULL,مطاردة >0.8% — السعر تجاوز Entry ($19.79) وR:R الحي 1:0.3 — ادخل عند رجوع Entry · مطاردة 2.0% — الشروط ≈99% · زخم قوي محتمل (مجال TP2 R:R حي 1:1.6) — جاهز لدخول يدوي عند رجوع Entry (ليست BUY تلقائي),True,2026-08-17T14:52:14Z,WAIT_HOT,True,2026-08-17,,,,,open,,,0.0,0.0,4.35,1.49,,1.15,market,-1.71,open,صفقة مفتوحة — خارج نسب الإغلاق
